id,lat,lon,name
558,47.0149518,28.8324017,Strada Armenească
559,47.0507559,28.8566020,Strada Miron Costin
560,47.0359355,28.8217961,Strada Columna
561,47.0324144,28.8216071,Strada Toma Ciorbă
562,47.0316870,28.8284157,Strada Columna
563,47.0305995,28.8300239,Strada Columna
564,47.0296730,28.8314114,Strada Columna
565,47.0278057,28.8341957,Strada Columna
566,47.0343480,28.8243174,Strada Toma Ciorbă
567,47.0330019,28.8263787,Strada Columna
568,47.0372045,28.8135539,Bulevardul Ștefan cel Mare și Sfânt
569,47.0375936,28.8133065,Bulevardul Ștefan cel Mare și Sfânt
570,47.0319400,28.8044524,Strada Ștefan Neaga
571,47.0296030,28.7999466,Strada Ion Creangă
572,47.0279685,28.7955410,Strada Doina și Ion Aldea-Teodorovici
573,47.0273206,28.7938065,Strada Ion Creangă
574,47.0271983,28.7934715,Strada Ion Creangă
575,47.0272085,28.7926221,Strada Alba Iulia
576,47.0270254,28.7922811,Piața Unirea Principatelor
577,47.0268741,28.7922493,Strada Alba Iulia
578,47.0266831,28.7923924,Strada Constituției
579,47.0266090,28.7927749,Piața Unirea Principatelor
580,47.0266400,28.7929040,Piața Unirea Principatelor
581,47.0271357,28.7929891,Piața Unirea Principatelor
582,47.0271938,28.7928465,Strada Ion Creangă
583,47.0391512,28.8537962,Piața Renașterii Naționale
584,47.0391919,28.8542014,Piața Renașterii Naționale
585,47.0394700,28.8542163,Strada Tudor Vladimirescu
586,47.0421732,28.8536782,Bulevardul Renașterii Naționale
587,47.0429577,28.8536897,
588,47.0303042,28.8017185,Strada Vissarion Belinski
589,47.0261921,28.7927596,Strada Constituției
590,47.0375598,28.8127164,Strada Ion Creangă
591,47.0375536,28.8128378,Bulevardul Ștefan cel Mare și Sfânt
592,47.0338537,28.8186263,Strada Mihai Viteazul
593,47.0330834,28.8197696,Strada Alexandru Lăpușneanu
594,47.0321301,28.8211874,Strada Toma Ciorbă
595,47.0307897,28.8231904,Bulevardul Ștefan cel Mare și Sfânt
596,47.0294367,28.8252212,Bulevardul Ștefan cel Mare și Sfânt
597,47.0284209,28.8267389,Strada Sfatul Țării
598,47.0274800,28.8281461,Bulevardul Ștefan cel Mare și Sfânt
599,47.0265547,28.8295358,Strada Tricolorului
600,47.0255744,28.8309764,Strada Mitropolit Gavriil Bănulescu-Bodoni
601,47.0392457,28.7798837,Strada Nicolae Costin
602,47.0375809,28.7832866,Strada Nicolae Costin
603,47.0322435,28.7822502,Strada Paris
604,47.0361028,28.7863130,Stradela Călărași
605,47.0307382,28.7853071,Strada Alba Iulia
606,47.0325340,28.7919590,Strada Doina și Ion Aldea-Teodorovici
607,47.0324444,28.7919525,Strada Doina și Ion Aldea-Teodorovici
608,47.0291423,28.7885584,Strada Ion Pelivan
609,47.0269584,28.7862611,Strada Ion Pelivan
610,47.0264008,28.7857178,Strada Ion Pelivan
611,47.0260599,28.7855953,Strada Ion Pelivan
612,47.0244411,28.7855113,Strada Ion Pelivan
613,47.0242413,28.7854921,Strada Ion Pelivan
614,47.0239805,28.7865821,Strada Vasile Lupu
615,47.0483020,28.8704569,Strada Miron Costin
616,47.0395066,28.8540834,Piața Renașterii Naționale
617,47.0384334,28.7790409,Strada Onisifor Ghibu
618,47.0398607,28.7771765,Strada Nicolae Costin
619,47.0576091,28.8664465,Bulevardul Moscova
620,47.0570797,28.8695592,
621,47.0571548,28.8700625,
622,47.0571645,28.8703798,
623,47.0571105,28.8707004,
624,47.0576912,28.8709192,
625,47.0449361,28.8443905,Strada Doina
626,47.0574835,28.8463887,
627,47.0573101,28.8458324,
628,47.0429675,28.8458144,Strada Calea Orheiului
629,47.0436958,28.8468295,Strada Calea Orheiului
630,47.0309925,28.8414474,Bulevardul Grigore Vieru
631,47.0320926,28.8436830,Bulevardul Grigore Vieru
632,47.0100354,28.8373940,Strada Ismail
633,47.0102096,28.8379423,Strada Chițcani
634,47.0103695,28.8384714,Strada Coșnița
635,47.0111726,28.8408804,Strada Alexei Șciusev
636,47.0109924,28.8432389,Bulevardul Dacia
637,47.0098875,28.8426466,Bulevardul Dacia
638,47.0093017,28.8425262,Bulevardul Dacia
639,47.0051930,28.8418550,Bulevardul Dacia
640,47.0048580,28.8418110,Bulevardul Dacia
641,47.0044740,28.8417712,Bulevardul Dacia
642,47.0042624,28.8417733,Bulevardul Dacia
643,47.0038390,28.8418172,Bulevardul Dacia
644,46.9954048,28.8450398,Bulevardul Dacia
645,46.9946760,28.8455750,Bulevardul Dacia
646,46.9944127,28.8458076,Bulevardul Dacia
647,46.9942260,28.8459898,Bulevardul Dacia
648,46.9751537,28.8733063,Bulevardul Dacia
649,47.0111886,28.8434554,Strada București
650,47.0164786,28.8385776,Strada Bulgară
651,47.0395357,28.8288804,
652,47.0398288,28.8294376,
653,47.0408224,28.8310910,
654,47.0408869,28.8313198,
655,47.0408934,28.8314609,Strada Albișoara
656,47.0408226,28.8320764,Strada Albișoara
657,47.0408314,28.8336894,Strada Albișoara
658,47.0414250,28.8294076,Strada Albișoara
659,47.0414115,28.8292900,Strada Albișoara
660,47.0413652,28.8291890,Strada Albișoara
661,47.0412657,28.8291433,Strada Albișoara
662,47.0412179,28.8293229,Strada Albișoara
663,47.0410565,28.8303613,Strada Albișoara
664,47.0409795,28.8305701,
665,47.0408571,28.8307055,
666,47.0407125,28.8307061,
667,47.0405362,28.8306035,
668,47.0398148,28.8292630,
669,47.0398288,28.8291166,
670,47.0399360,28.8288693,
671,47.0400866,28.8287518,
672,47.0465668,28.8470400,Strada Putnei
673,47.0520786,28.8457695,Strada Vasile Badiu
674,47.0225699,28.8238483,Strada Nicolae Iorga
675,47.0235804,28.8223529,Strada Maria Cebotari
676,47.0245275,28.8208822,Strada Alexei Șciusev
677,47.0254588,28.8194966,Strada Serghei Lazo
678,47.0262174,28.8183277,Strada Constantin Stere
679,47.0454560,28.8473700,Strada Putnei
680,47.0515191,28.8503952,Strada Vasile Badiu
681,47.0231612,28.8630873,Strada Calea Moșilor
682,47.0232061,28.8629526,Strada Calea Moșilor
683,47.0569875,28.8443989,Strada Putnei
684,47.0504244,28.8500378,Strada Calea Orheiului
685,47.0503991,28.8502092,Strada Calea Orheiului
686,47.0401525,28.8284495,
687,47.0401706,28.8281059,
688,47.0405438,28.8278527,
689,47.0411868,28.8288824,
690,47.0402385,28.8287146,Strada Mihai Viteazul
691,46.9722451,28.8534752,Strada Valea Crucii
692,46.9743044,28.8603276,Strada Valea Crucii
693,46.9745181,28.8705374,Strada Valea Crucii
694,46.9758111,28.8466556,Strada Grenoble
695,46.9800926,28.8427636,Strada Grenoble
696,46.9841859,28.8343550,Strada Grenoble
697,46.9868056,28.8309481,Strada Grenoble
698,46.9913216,28.8204586,Strada Gheorghe Asachi
699,46.9828638,28.8618433,Bulevardul Cuza-Vodă
700,46.9739860,28.8483148,Strada Grenoble
701,46.9789252,28.8841777,Strada Grădina Botanică
702,46.9925730,28.8657006,Strada Sarmizegetusa
703,46.9985299,28.8598047,Bulevardul Decebal
704,46.9726585,28.8503373,Strada Grenoble
705,46.9919787,28.8823632,Șoseaua Muncești
706,46.9932596,28.8801136,Șoseaua Muncești
707,46.9944265,28.8784000,Șoseaua Muncești
708,46.9984530,28.8740268,Șoseaua Muncești
709,47.0055396,28.8670945,Șoseaua Muncești
710,47.0093948,28.8620190,Șoseaua Muncești
711,47.0172048,28.8476582,Strada Mitropolit Varlaam
712,47.0216525,28.8542363,Strada Ismail
713,47.0217045,28.8543912,Strada Ismail
714,47.0227723,28.8629220,
715,47.0230104,28.8629297,
716,47.0232907,28.8627519,Strada Calea Moșilor
717,47.0250237,28.8611201,Strada Calea Moșilor
718,47.0262900,28.8598000,Strada Calea Moșilor
719,47.0109707,28.8386190,Strada Mihail Kogălniceanu
720,47.0128120,28.8412133,Strada București
721,47.0137843,28.8425886,Strada 31 August 1989
722,47.0157937,28.8455938,Strada Ismail
723,47.0180139,28.8488146,Strada Ismail
724,47.0183602,28.8493328,Strada Alexandru cel Bun
725,47.0195022,28.8509882,Strada Avram Iancu
726,47.0206863,28.8527062,Strada Ismail
727,47.0225020,28.8591797,Strada Ismail
728,47.0230510,28.8629162,Strada Ismail
729,47.0184201,28.8499514,
730,47.0178397,28.8490831,Strada Nicolae Starostenco
731,47.0162396,28.8462532,Strada Ismail
732,47.0245434,28.8608695,Strada Calea Moșilor
733,47.0247484,28.8614031,Strada Calea Moșilor
734,46.9780129,28.8450630,Bulevardul Traian
735,46.9723209,28.8508955,Strada Grenoble
736,47.0507242,28.7746738,Șoseaua Balcani - Centura Chișinăului
737,47.0505337,28.7752771,Șoseaua Balcani - Centura Chișinăului
738,47.0505344,28.7756131,Șoseaua Balcani - Centura Chișinăului
739,47.0506572,28.7760815,Șoseaua Balcani - Centura Chișinăului
740,47.0508101,28.7763316,Șoseaua Balcani - Centura Chișinăului
741,47.0524520,28.7766067,Șoseaua Balcani - Centura Chișinăului
742,47.0527853,28.7763584,Șoseaua Balcani - Centura Chișinăului
743,47.0529495,28.7760744,Șoseaua Balcani - Centura Chișinăului
744,47.0531321,28.7749844,Șoseaua Balcani - Centura Chișinăului
745,47.0544958,28.7792121,Șoseaua Balcani - Centura Chișinăului
746,47.0548463,28.7798121,Șoseaua Balcani - Centura Chișinăului
747,46.9785400,28.7707526,Șoseaua Hâncești
748,46.9796048,28.7719358,Șoseaua Hâncești
749,46.9821267,28.7747622,Șoseaua Hâncești
750,46.9825046,28.7751690,Șoseaua Hâncești
751,46.9832330,28.7759642,Șoseaua Hâncești
752,46.9837843,28.7766002,Șoseaua Hâncești
753,46.9852487,28.7782119,Șoseaua Hâncești
754,46.9877846,28.7812809,Șoseaua Hâncești
755,46.9882809,28.7819986,Șoseaua Hâncești
756,46.9886686,28.7826032,Șoseaua Hâncești
757,46.9891902,28.7834969,Șoseaua Hâncești
758,46.9894023,28.7838799,Șoseaua Hâncești
759,46.9897446,28.7845251,Șoseaua Hâncești
760,46.9900529,28.7851368,Șoseaua Hâncești
761,46.9905499,28.7862089,Șoseaua Hâncești
762,46.9913226,28.7881436,Șoseaua Hâncești
763,46.9957871,28.7854401,Strada Spicului
764,46.9961613,28.7851434,Strada Spicului
765,46.9974935,28.7837190,Strada Ialoveni
766,46.9980758,28.7830708,Strada Ialoveni
767,46.9986301,28.7823562,Strada Ialoveni
768,46.9987483,28.7821960,Strada Ialoveni
769,46.9995713,28.7810367,Strada Ialoveni
770,46.9999638,28.7802575,Strada Ialoveni
771,47.0006955,28.7785402,Strada Ialoveni
772,47.0019149,28.7757592,Strada Ialoveni
773,47.0040490,28.7709190,Strada Ialoveni
774,47.0192466,28.7662647,Strada Ștefan-Vodă
775,47.0216074,28.7674587,Strada Ștefan-Vodă
776,47.0218871,28.7676255,Strada Ștefan-Vodă
777,47.0248814,28.7697655,Strada Ștefan-Vodă
778,47.0262260,28.7713605,Strada Ștefan-Vodă
779,47.0268356,28.7732722,Strada Tudor Vladimirescu
780,47.0265717,28.7743805,Strada Tudor Vladimirescu
781,47.0258922,28.7774287,Strada Paris
782,47.0265203,28.7777750,Strada Paris
783,47.0268858,28.7779851,Strada Paris
784,47.0286889,28.7789913,Strada Paris
785,47.0292777,28.7792161,Strada Paris
786,46.9927842,28.7878558,Șoseaua Hâncești
787,46.9971958,28.7840615,Strada Spicului
788,46.9762134,28.8763275,Strada Grădina Botanică
789,47.0831720,28.8284889,Strada Doina
790,47.0827480,28.8284216,Strada Doina
791,47.0818835,28.8283312,Strada Doina
792,47.0811826,28.8282689,Strada Doina
793,47.0809167,28.8282616,Strada Doina
794,47.0805276,28.8283379,Strada Doina
795,47.0801977,28.8284745,Strada Doina
796,47.0792195,28.8289891,Strada Doina
797,47.0788739,28.8291096,Strada Doina
798,47.0781950,28.8292980,Strada Doina
799,47.0774980,28.8294500,Strada Doina
800,47.0767600,28.8296410,Strada Doina
801,47.0739606,28.8302918,Strada Doina
802,47.0732230,28.8305130,Strada Doina
803,47.0724800,28.8307880,Strada Doina
804,47.0713681,28.8312036,Strada Doina
805,47.0706134,28.8314827,Strada Doina
806,47.0663922,28.8330518,Strada Doina
807,47.0656728,28.8333900,Strada Doina
808,47.0617629,28.8361914,Strada Doina
809,47.0835348,28.8287228,Strada Doina
810,47.0392029,28.8537274,Piața Renașterii Naționale
811,47.0433277,28.8531300,
812,47.0432770,28.8530209,
813,47.0432055,28.8529408,
814,47.0431204,28.8528980,
815,47.0429490,28.8529339,Bulevardul Renașterii Naționale
816,47.0428190,28.8531254,
817,46.9721010,28.8522388,Strada Grenoble
818,46.9720320,28.8520676,
819,46.9719554,28.8519585,
820,46.9716487,28.8518993,Strada Grenoble
821,46.9714939,28.8520693,Strada Drumul Băcioiului
822,46.9714420,28.8522234,
823,46.9714295,28.8523943,
824,46.9716392,28.8528176,Strada Drumul Băcioiului
825,46.9717855,28.8528631,Strada Valea Crucii
826,46.9720902,28.8524647,Strada Valea Crucii
827,47.0108541,28.8587776,Bulevardul Iuri Gagarin
828,47.0098744,28.8596973,Bulevardul Iuri Gagarin
829,47.0054458,28.8596300,Bulevardul Decebal
830,47.0050910,28.8596019,Bulevardul Decebal
831,47.0044879,28.8595936,Bulevardul Decebal
832,47.0039131,28.8596398,Bulevardul Decebal
833,47.0026672,28.8598301,Bulevardul Decebal
834,47.0021420,28.8599137,Bulevardul Decebal
835,47.0013133,28.8600321,Bulevardul Decebal
836,46.9894809,28.8582518,Strada Constantin Brâncuși
837,46.9889593,28.8624573,Stradela 3 Lvov
838,46.9862979,28.8617334,Stradela 3 Lvov
839,47.0096684,28.8604049,Bulevardul Iuri Gagarin
840,46.9872513,28.8609753,Strada Praga
841,46.9890801,28.8614847,Strada Praga
842,46.9861081,28.8573123,Bulevardul Dacia
843,46.9860287,28.8638591,Strada Belgrad
844,46.9848291,28.8635010,Strada Belgrad
845,46.9847006,28.8634437,Strada Belgrad
846,46.9944250,28.8460279,Bulevardul Dacia
847,46.9946423,28.8458296,Bulevardul Dacia
848,46.9949165,28.8456061,Bulevardul Dacia
849,46.9952555,28.8453688,Bulevardul Dacia
850,47.0013854,28.8428964,Bulevardul Dacia
851,47.0032620,28.8421906,Bulevardul Dacia
852,47.0034247,28.8421369,Bulevardul Dacia
853,47.0037486,28.8420454,Bulevardul Dacia
854,47.0042556,28.8419773,Bulevardul Dacia
855,47.0047681,28.8419943,Bulevardul Dacia
856,47.0050868,28.8420353,Bulevardul Dacia
857,47.0092882,28.8427602,Bulevardul Dacia
858,47.0095808,28.8428069,Bulevardul Dacia
859,47.0098143,28.8428805,Bulevardul Dacia
860,47.0102447,28.8431322,Bulevardul Dacia
861,47.0104959,28.8433501,Bulevardul Dacia
862,47.0111370,28.8441253,Strada Ciuflea
863,47.0138743,28.8482036,
864,47.0138671,28.8486457,Bulevardul Constantin Negruzzi
865,47.0136346,28.8504353,Bulevardul Constantin Negruzzi
866,47.0135953,28.8533506,Bulevardul Constantin Negruzzi
867,47.0147843,28.8567328,Strada Albișoara
868,47.0149164,28.8568460,Strada Albișoara
869,47.0152556,28.8569155,Strada Albișoara
870,47.0160661,28.8565406,Strada Albișoara
871,47.0196609,28.8560067,Strada Albișoara
872,47.0199894,28.8560160,Strada Albișoara
873,47.0208589,28.8560445,Strada Albișoara
874,47.0211900,28.8559650,Strada Albișoara
875,47.0222401,28.8556130,Strada Albișoara
876,47.0224321,28.8555166,Strada Albișoara
877,47.0226604,28.8553445,Strada Albișoara
878,47.0229035,28.8551034,Strada Albișoara
879,47.0230207,28.8549709,Strada Albișoara
880,47.0231997,28.8546965,Strada Albișoara
881,47.0236349,28.8540151,Strada Albișoara
882,47.0261751,28.8526930,Strada Albișoara
883,47.0285626,28.8521329,Strada Albișoara
884,47.0288559,28.8520368,Strada Albișoara
885,47.0300483,28.8514041,Strada Albișoara
886,47.0305351,28.8509709,Strada Albișoara
887,47.0310950,28.8503021,Strada Albișoara
888,47.0337452,28.8458014,Bulevardul Renașterii Naționale
889,46.9862484,28.8574180,Bulevardul Dacia
890,46.9842131,28.8639055,Bulevardul Cuza-Vodă
891,47.0140825,28.8481949,Bulevardul Constantin Negruzzi
892,47.0223310,28.8552396,Strada Albișoara
893,47.0215928,28.8555833,Strada Albișoara
894,47.0221170,28.8553928,Strada Albișoara
895,47.0292770,28.8518585,Strada Vasile Alecsandri
896,46.9708358,28.8525943,Strada Drumul Băcioiului
897,46.9997786,28.8723268,Șoseaua Muncești
898,46.9968954,28.8613875,Strada Sarmizegetusa
899,47.0009970,28.8600477,Bulevardul Decebal
900,46.9973358,28.8596972,Bulevardul Decebal
901,46.9862339,28.8669934,Bulevardul Cuza-Vodă
902,46.9924388,28.8640491,Strada Nikolai Zelinski
903,46.9962279,28.8691934,Strada Plaiului
904,46.9966762,28.8700947,Strada Hanul Morii
905,46.9953484,28.8629186,Strada Pandurilor
906,46.9949978,28.8619149,Strada Pandurilor
907,46.9951958,28.8594030,Strada Pandurilor
908,46.9962831,28.8664483,Strada Cioricești
909,46.9971255,28.8682751,Strada Cioricești
910,46.9982798,28.8718788,Strada Așhabad
911,46.9860535,28.8446270,Piața Independenței
912,46.9786353,28.8678133,Strada Burebista
913,46.9793857,28.8723641,Strada Burebista
914,47.0218406,28.8348899,
915,47.0221364,28.8344500,Strada Vlaicu Pârcălab
916,47.0167713,28.8470242,Strada Ismail
917,46.9917082,28.8203190,Strada Gheorghe Asachi
918,46.9937604,28.8466001,Bulevardul Dacia
919,46.9937023,28.8466779,Bulevardul Dacia
920,46.9929440,28.8653259,Strada Nikolai Zelinski
921,46.9925540,28.8182896,Strada Miorița
922,46.9797560,28.8433577,Strada Grenoble
923,46.9959880,28.8106682,Strada Miorița
924,47.0172819,28.8397176,Strada Bulgară
925,47.0252789,28.7882716,Strada Ion Creangă
926,46.9786725,28.8680483,Strada Burebista
927,46.9752265,28.8735120,Strada Grădina Botanică
928,46.9784466,28.8551178,Strada Independenței
929,46.9816548,28.8506163,Bulevardul Traian
930,46.9831236,28.8782753,Strada Burebista
931,46.9921054,28.8197385,
932,46.9921918,28.8199009,
933,46.9956290,28.7997120,Șoseaua Hâncești
934,46.9995422,28.8110702,Șoseaua Hâncești
935,46.9978436,28.8057795,Șoseaua Hâncești
936,47.0007226,28.8034940,Strada Pietrarilor
937,46.9993498,28.8096301,Șoseaua Hâncești
938,46.9986572,28.8092972,Șoseaua Hâncești
939,46.9907587,28.8675766,Strada Sarmizegetusa
940,46.9886055,28.8706174,Bulevardul Cuza-Vodă
941,47.0227678,28.8608120,Strada Ismail
942,46.9976249,28.8678028,Strada Plaiului
943,46.9980594,28.8687308,Strada Hanul Morii
944,46.9991407,28.8710419,Strada Așhabad
945,47.0396350,28.8273176,
946,47.0236767,28.8658427,Strada Ismail
947,47.0234552,28.8656461,
948,47.0232873,28.8656762,
949,47.0231479,28.8658472,
950,47.0230978,28.8660092,Strada Ismail
951,47.0375536,28.8451973,Strada Calea Moșilor
952,47.0373086,28.8453360,Strada Calea Moșilor
953,47.0370210,28.8455160,Strada Calea Moșilor
954,47.0365237,28.8458636,Strada Calea Moșilor
955,47.0362305,28.8461518,Strada Calea Moșilor
956,47.0360064,28.8463796,Strada Calea Moșilor
957,47.0356268,28.8468363,Strada Calea Moșilor
958,47.0354119,28.8472731,Strada Calea Moșilor
959,47.0341925,28.8491742,Strada Calea Moșilor
960,47.0341780,28.8492043,Stradela Andrei Doga
961,47.0338226,28.8499408,Strada Calea Moșilor
962,47.0394083,28.8023336,Strada Calea Ieșilor
963,47.0402704,28.8014075,
964,47.0157043,28.8543957,
965,47.0155405,28.8531851,
966,47.0154468,28.8530681,
967,47.0149555,28.8523506,
968,47.0147358,28.8521208,
969,47.0147635,28.8511380,
970,47.0149747,28.8509730,Strada Anestiade
971,47.0162925,28.8490262,Strada Anestiade
972,47.0157558,28.8546526,Bulevardul Dimitrie Cantemir
973,47.0153530,28.8504246,Strada Ciuflea
974,47.0170980,28.8501883,Strada Nicolae Starostenco
975,46.9938929,28.8467274,Strada Nikolai Zelinski
976,46.9927964,28.8590577,Strada Nikolai Zelinski
977,47.0003123,28.8430907,Bulevardul Dacia
978,47.0001822,28.8420627,Strada Academician Natalia Gheorghiu
979,46.9997218,28.8410751,Strada Academician Natalia Gheorghiu
